id,sentence,label
1,스승의 날을 맞이해 귀한 교수님께 감사의 마음을 전합니다. 지혜와 가르침으로 저를 이끌어주셔서 감사합니다.,10
2,존경하는 교수님께 스승의 날을 맞아 감사의 인사를 드립니다. 항상 진정한 멘토로써 감사합니다.,10
3,스승의 날을 맞아 존경하는 교수님께 감사 인사를 전합니다. 항상 올바른 길로 이끌어주셔서 감사합니다.,10
4,귀한 교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 지식과 지혜를 전해주셔서 감사합니다.,10
5,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 드립니다. 선생님의 가르침으로 빛이 나게 해주셔서 감사합니다.,10
6,교수님께 스승의 날을 맞아 감사의 말씀을 전합니다. 지혜로운 가르침에 무한한 존경과 감사를 표합니다.,10
7,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 지식과 지혜로 저를 이끌어 주신 것에 감사합니다.,10
8,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 끊임없는 가르침으로 저를 발전시켜 주셔서 감사합니다.,10
9,교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 진정한 멘토로써의 가르침에 감사하며 존경합니다.,10
10,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 지혜롭고 숭고한 가르침에 감사를 표합니다.,10
11,귀한 교수님께 스승의 날을 맞아 감사의 인사를 전합니다. 지식과 인도에 감사드립니다.,10
12,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 드립니다. 항상 가르치고 인도해 주셔서 감사합니다.,10
13,교수님께 스승의 날을 맞아 감사의 말을 전합니다. 지혜롭고 가르치신 가르침에 감사를 드립니다.,10
14,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 지식과 지혜로 이끌어주신 것에 감사를 표합니다.,10
15,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 차분하고 지혜로운 가르침에 감사합니다.,10
16,교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 지혜롭게 이끄시면서 고마움을 느낍니다.,10
17,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 선생님의 가르침에 감사를 드립니다.,10
18,귀한 교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 항상 곁에서 가르쳐 주시는 고마움을 전합니다.,10
19,스승의 날을 맞아 존경하는 교수님께 감사 인사를 드립니다. 지혜롭게 가르쳐 주신 것에 감사합니다.,10
20,교수님께 스승의 날을 맞아 감사의 인사를 전합니다. 사랑과 이해로 가르쳐 주시는 고마움을 표합니다.,10
21,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 항상 올바르게 이끄시는 가르침에 감사합니다.,10
22,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 진정한 지도자로써 감사를 표합니다.,10
23,교수님께 스승의 날을 맞아 감사의 말을 전합니다. 앞날을 밝게 이끌어 주시는 고마움을 느낍니다.,10
24,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 지혜롭고 고귀한 가르침에 감사를 드립니다.,10
25,귀한 교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 지식과 인도에 무한한 고마움을 전합니다.,10
26,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 드립니다. 정직하고 인도하여 주신 것에 감사합니다.,10
27,교수님께 스승의 날을 맞아 감사의 인사를 전합니다. 깊은 사랑으로 이끌어 주신 고마움을 표합니다.,10
28,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 지혜롭게 이끌어 주시는 가르침에 감사를 표합니다.,10
29,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 참된 멘토로써의 고마움을 느낍니다.,10
30,교수님께 스승의 날을 맞아 감사의 말을 전합니다. 지혜롭게 가르침으로 인도하여 주신 것에 감사를 드립니다.,10
31,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 선생님의 가르침에 감사를 드리며 존경합니다.,10
32,귀한 교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 항상 올바른 길로 인도하여 주시는 고마움을 표합니다.,10
33,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 드립니다. 지혜롭게 가르쳐 주시는 것에 고마워 합니다.,10
34,교수님께 스승의 날을 맞아 감사의 인사를 전합니다. 지혜와 이해를 전하시는 고마움을 표합니다.,10
35,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 성실하고 공정한 가르침에 감사를 표합니다.,10
36,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 헌신적인 가르침으로 감사를 표합니다.,10
37,교수님께 스승의 날을 맞아 감사의 말을 전합니다. 노고를 아끼지 않고 가르쳐 주시는 고마움을 느낍니다.,10
38,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 지혜롭게 이끄시는 가르침에 감사를 드립니다.,10
39,귀한 교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 지식과 헌신에 감사를 드립니다.,10
40,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 선생님의 가르침으로 저를 이끌어 주셔서 감사합니다.,10
41,교수님께 스승의 날을 맞아 감사의 인사를 전합니다. 정성과 사랑을 담아 가르쳐 주신 고마움을 표합니다.,10
42,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 참된 선생님의 지도에 감사를 표합니다.,10
43,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 지혜롭게 이끄시는 가르침에 감사를 표합니다.,10
44,교수님께 스승의 날을 맞아 감사의 말을 전합니다. 지식과 지혜를 전하시는 고마움을 느끼며 감사를 표합니다.,10
45,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 드립니다. 정직하고 성실한 가르침에 감사를 드립니다.,10
46,귀한 교수님께 스승의 날을 맞아 감사의 인사말을 전합니다. 지혜롭게 가르쳐 주신 것에 감사를 표합니다.,10
47,스승의 날을 맞아 존경하는 교수님에게 감사 인사를 전합니다. 지혜롭게 가르침으로 인도하여 주신 것에 감사를 드립니다.,10
48,교수님께 스승의 날을 맞아 감사의 인사를 전합니다. 진실하게 사랑과 이해로 가르쳐 주신 것에 감사를 드립니다.,10
49,스승의 날을 맞아 귀한 교수님께 감사 인사를 전합니다. 성실하고 공정한 가르침에 감사를 표합니다.,10
50,존경하는 교수님께 스승의 날을 맞아 감사 인사를 전합니다. 지혜롭게 이끄시는 가르침에 감사를 표합니다.,10
