id,sentence,label
1,"선생님, 저에게는 빠듯하고 가르치고 싶은 것이 많다. 오늘도 감사합니다.",10
2,"선생님, 항상 따뜻한 가르침으로 저를 이끌어 주셔서 감사합니다.",10
3,"선생님, 저의 미래를 밝게 비춰 주시는 선생님 덕분에 변화가 시작되었습니다.",10
4,"선생님, 가르침 속에는 항상 따뜻한 마음이 담겨 있어 감사합니다.",10
5,"선생님, 늘 고맙고 소중한 가르침으로 저를 이끌어 주셔서 감사합니다.",10
6,"선생님, 저의 성장과 발전을 위해 늘 노력해 주셔서 감사합니다.",10
7,"선생님, 항상 따뜻한 눈길로 제 발전을 지켜주시는 모습이 감사합니다.",10
8,"선생님, 감사의 마음을 담아 항상 건강하십시오.",10
9,"선생님, 당신의 가르침은 제 삶에 빛과 희망을 주고 있습니다. 감사합니다.",10
10,"선생님, 저의 꿈을 이룰 수 있도록 끝없이 도와주시는 선생님에게 감사의 인사를 전합니다.",10
11,"선생님, 항상 고맙고 사랑합니다. 당신의 가르침이 저에게는 소중한 자산입니다.",10
12,"선생님, 당신의 가르침은 나무처럼 뿌리 깊게 내려가 에너지와 힘을 주고 있습니다.",10
13,"선생님, 제 마음에 뿌리 깊게 파고들어 끝없이 자랄 수 있도록 도와 주신 것에 감사드립니다.",10
14,"선생님, 항상 저를 믿어주고 끝까지 응원해주셔서 감사합니다.",10
15,"선생님, 온몸으로 가르치시는 모습에 감사하며 항상 건강하시길 바랍니다.",10
16,"선생님, 끝없이 나를 믿어주시고 가르쳐 주심에 감사드립니다.",10
17,"선생님, 항상 저를 먼저 생각해 주시는 따뜻한 마음이 감사합니다.",10
18,"선생님, 늘 저를 위해 필요한 지식과 지혜를 전달해 주셔서 감사합니다.",10
19,"선생님, 항상 옳은 길로 이끌어 주시고 가르쳐 주셔서 감사합니다.",10
20,"선생님, 제 곁에 두고 끝까지 가르치고 도와 주시는 모습에 감사합니다.",10
21,"선생님, 당신의 따뜻한 가르침이 항상 저에게 큰 힘이 됩니다. 감사합니다.",10
22,"선생님, 제 옆에서 늘 응원하고 가르쳐 주시는 것에 감사드립니다.",10
23,"선생님, 당신의 가르침은 제 삶에 큰 빛과 희망을 안겨주고 있습니다. 감사합니다.",10
24,"선생님, 늘 저를 믿어 주시고 가르쳐 주시는 모습에 감사하며 항상 건강하시길 바랍니다.",10
25,"선생님, 저의 성장과 발전을 위해 노력해 주신 것에 감사드립니다. 항상 감사합니다.",10
26,"선생님, 항상 따뜻한 가르침으로 저를 이끌어 주시는 모습이 감사합니다.",10
27,"선생님, 당신은 나의 삶에서 가장 소중한 스승입니다. 항상 감사합니다.",10
28,"선생님, 항상 저를 위해 최선을 다해 가르치고 도와 주시는 모습에 감사드립니다.",10
29,"선생님, 너무나 소중한 가르침을 전해주시고 늘 응원해 주셔서 감사합니다.",10
30,"선생님, 당신의 따뜻한 마음과 가르침이 저에게 큰 힘이 됩니다. 감사합니다.",10
31,"선생님, 항상 저를 믿어주시고 가르치는 모습에 감사합니다. 항상 건강하세요.",10
32,"선생님, 저에게 많은 것을 알려 주시고 도와주어 감사합니다. 항상 건강하세요.",10
33,"선생님, 늘 저를 위해 가르치고 도와주시는 모습에 감사합니다. 항상 감사합니다.",10
34,"선생님, 저를 위해 가르치고 끝까지 도와주시는 모습에 감사합니다. 항상 건강하세요.",10
35,"선생님, 항상 저를 밀어주시고 가르치는 모습에 감사합니다. 항상 건강하세요.",10
36,"선생님, 제게 많은 것을 가르쳐 주시고 도와주셔서 감사합니다. 항상 건강하세요.",10
37,"선생님, 당신의 도움으로 많은 것을 배울 수 있었습니다. 감사합니다. 항상 건강하세요.",10
38,"선생님, 저에게 많은 것을 가르쳐 주시고 도와주어 감사합니다. 항상 건강하시고 행복하세요.",10
39,"선생님, 항상 저에게 따뜻한 가르침과 조언을 해 주시는 모습에 감사합니다. 건강하세요.",10
40,"선생님, 저를 위해 많은 것을 가르쳐 주시고 끝까지 도와주는 모습에 감사합니다. 항상 건강하세요.",10
41,"선생님, 항상 저를 지켜주시고 가르쳐 주시는 모습에 감사합니다. 항상 건강하세요.",10
42,"선생님, 저에게 많은 것을 알려 주시고 도와주어 감사합니다. 항상 건강하시고 행복하세요.",10
43,"선생님, 항상 저를 가르치고 도와주시는 모습에 감사합니다. 항상 건강하세요.",10
44,"선생님, 당신의 끝없는 가르침으로 저는 성장해 나가고 있습니다. 감사합니다. 항상 건강하세요.",10
45,"선생님, 항상 저에게 많은 것을 가르치고 도와주는 모습에 감사합니다. 항상 건강하세요.",10
46,"선생님, 저에게 많은 것을 알려 주시고 끝까지 도와주시는 모습에 감사합니다. 항상 건강하세요.",10
47,"선생님, 항상 저를 이끌어 가며 가르치고 도와주시는 모습에 감사합니다. 항상 건강하세요.",10
48,"선생님, 당신의 따뜻한 사랑과 가르침이 저에게 큰 힘이 됩니다. 감사합니다. 항상 건강하세요.",10
49,"선생님, 항상 저를 믿어주시고 가르치는 모습에 감사합니다. 항상 건강하세요.",10
50,"선생님, 당신의 가르침은 나에게 큰 도움이 되고 있습니다. 감사합니다. 항상 건강하세요.",10
