id,sentence,label
1,"선생님, 멋진 어른이 될 수 있도록 이끌어주셔서 감사합니다. 지금까지처럼 열심히 하겠습니다.",10
2,"선생님, 모든 것을 가르쳐 주신 덕분에 저는 성장할 수 있었습니다. 감사합니다.",10
3,"선생님, 항상 노력하고 배려해 주셔서 감사합니다. 정말 감사합니다.",10
4,"선생님, 언제나 저를 믿어 주시고 격려해 주셔서 감사합니다. 감사합니다.",10
5,"선생님, 제게 꾸준한 도움을 주셔서 감사합니다. 정말 감사합니다.",10
6,"선생님, 학생들을 이끌어 주시는 모습이 대단하십니다. 제게 많은 영감을 주셨습니다. 감사합니다.",10
7,"선생님, 항상 따뜻한 가르침으로 저희를 이끌어 주셔서 감사합니다. 감사합니다.",10
8,"선생님, 지식뿐만 아니라 인격까지 이끌어 주시는 모습이 감동적입니다. 감사합니다.",10
9,"선생님, 항상 존중과 배려를 베풀어 주셔서 감사합니다. 지금까지 열심히 하겠습니다.",10
10,"선생님, 정말 좋은 스승에게 편입된 것 같아서 감사합니다. 감사합니다.",10
11,"선생님, 지금까지 제게 가르치신 것들을 최선을 다해 응용하고 싶습니다. 감사합니다.",10
12,"선생님, 항상 가르칠 줄 아시고 따뜻한 마음으로 이끌어 주셔서 감사합니다. 감사합니다.",10
13,"선생님, 학생들에게 든든한 영역이 되어 주셔서 감사합니다. 감사합니다.",10
14,"선생님, 어느 때보다도 더욱 존경스럽습니다. 감사합니다.",10
15,"선생님, 모든 것이 멈추기 일보 직전 감사의 마음을 전합니다. 감사합니다.",10
16,"선생님, 존경하는 스승님을 만나 더 좋은 사람이 되려고 합니다. 감사합니다.",10
17,"선생님, 지식뿐만 아니라 인격을 키워 주셔서 감사합니다. 감사합니다.",10
18,"선생님, 지금까지 많은 것을 배우며 성장할 수 있었습니다. 감사합니다.",10
19,"선생님, 함께 보내는 시간이 가르침을 넘어 돌보아 주신 것 같습니다. 감사합니다.",10
20,"선생님, 누구도 가르치지 못하는 지식의 보물을 전해 주셔서 감사합니다. 감사합니다.",10
21,"선생님, 각오한 덕분에 성장할 수 있었습니다. 감사합니다.",10
22,"선생님, 몰랐던 것들을 가르치며 저에게 성장의 기회를 주셔서 감사합니다. 감사합니다.",10
23,"선생님, 어르신의 지혜를 받아들이며 더 좋은 사람이 되겠습니다. 감사합니다.",10
24,"선생님, 정말 감사하고 더욱 발전하도록 노력하겠습니다. 감사합니다.",10
25,"선생님, 오늘도 어른으로서 인생의 길에 도움을 주셔서 감사합니다. 감사합니다.",10
26,"선생님, 저의 모든 것을 준비할 수 있도록 이끌어 주셔서 감사합니다. 감사합니다.",10
27,"선생님, 이제 막 시작한 저에게 항상 지도해 주셔서 감사합니다. 감사합니다.",10
28,"선생님, 제게 주신 가르침과 사랑에 감사 드립니다. 감사합니다.",10
29,"선생님, 학생으로서 노력하는 모습에 감사합니다. 감사합니다.",10
30,"선생님, 이제 막 시작한 것 같은데 벌써 큰 도움을 받고 있습니다. 감사합니다.",10
31,"선생님, 때로는 엄격하셔도 항상 저의 성장을 염두에 두신 모습에 감사합니다. 감사합니다.",10
32,"선생님, 지식뿐만 아니라 지혜를 전달해 주시어 감사합니다. 감사합니다.",10
33,"선생님, 지금까지 누구도 알려주지 않은 지혜를 전해 주셔서 감사합니다. 감사합니다.",10
34,"선생님, 학생으로서 저의 모든 것에 정성을 다해 주셔서 감사합니다. 감사합니다.",10
35,"선생님, 어린 학생들에게 밝고 긍정적인 모습을 보여 주셔서 감사합니다. 감사합니다.",10
36,"선생님, 항상 따뜻하게 대해 주셔서 감사합니다. 감사합니다.",10
37,"선생님, 어린 학생에게 따뜻함을 전해 주시는 모습이 존경스럽습니다. 감사합니다.",10
38,"선생님, 함께 보낸 시간에 감사합니다. 감사합니다.",10
39,"선생님, 모시는 스승님을 만나게 되어 기쁘고 감사합니다. 감사합니다.",10
40,"선생님, 존경하는 스승님과 함께할 수 있어 감사합니다. 감사합니다.",10
41,"선생님, 저의 부족함을 이해하며 따뜻하게 이끌어 주셔서 감사합니다. 감사합니다.",10
42,"선생님, 누구보다 힘이 되어 주셔서 감사합니다. 감사합니다.",10
43,"선생님, 저를 이끌어 주신 덕분에 성장할 수 있었습니다. 감사합니다.",10
44,"선생님, 함께 배우며 성장할 수 있는 시간에 감사합니다. 감사합니다.",10
45,"선생님, 존경하는 선생님을 만나 사람으로서 성장할 수 있어 감사합니다. 감사합니다.",10
46,"선생님, 이 겨울도 언제나 저를 이끌어 주셔서 감사합니다. 감사합니다.",10
47,"선생님, 어린이들에게 가르치는 모습에 감사합니다. 감사합니다.",10
48,"선생님, 항상 정성으로 가르쳐 주시는 모습이 감사합니다. 감사합니다.",10
49,"선생님, 끝까지 함께 해 주시어 감사합니다. 감사합니다.",10
50,"선생님, 항상 믿음 주시는 모습이 감사합니다. 감사합니다.",10
