id,sentence,label
1,즐거운 성탄절을 맞이하여 어느덧 새해의 문이 열립니다.,12
2,성탄절 기념일을 맞아 축복과 기쁨이 넘치는 하루가 되길 바랍니다.,12
3,"겨울의 밤, 깊은 사랑과 평화가 넘치는 크리스마스를 축하합니다.",12
4,성탄절을 맞아 함께 하는 시간이 은은한 행복으로 가득했으면 좋겠어요.,12
5,사랑하는 이들과 함께하는 따뜻한 성탄절이 되길 기대합니다.,12
6,새로운 희망을 안고 있는 이 크리스마스가 여러분에게 행복을 안겼으면 합니다.,12
7,성탄절의 기쁨과 축복이 늘 함께하시길 바랍니다.,12
8,이번 성탄절을 특별한 선물과 사랑으로 가득 채운다면 얼마나 좋을까요.,12
9,"눈이 내리는 성탄절 밤, 모두가 즐거움에 넘치는 시간을 보낼 수 있기를 기원합니다.",12
10,성탄절이란 아름다운 행복의 순간을 함께 할 수 있는 소중한 날이죠.,12
11,기쁨과 감사의 마음을 가득 안고 있는 이 성탄절이 모두에게 축복이 되길 바랍니다.,12
12,성탄절은 사랑의 의미와 가족의 소중함을 다시 한번 깨닫게 만드는 날이죠.,12
13,서로의 소중함을 다시 한 번 느낄 수 있는 성탄절이 되길 바랍니다.,12
14,"성탄절을 맞아, 모두가 따뜻한 품에 안기며 평화롭고 행복한 하루를 보낼 수 있기를 기원합니다.",12
15,크리스마스가 뜻 깊은 이유를 다시 생각하게 되는 찬란한 날이길 바랍니다.,12
16,삶의 가치를 다시 느낄 수 있는 아름다운 성탄절이 되시길 바랍니다.,12
17,성탄절은 어머니의 따뜻한 품과 아버지의 강한 품안에서 느끼는 소중한 시간이죠.,12
18,사랑과 행복에 축복을 빌며 성탄절을 맞는 이 순간이 특별하길 바래요.,12
19,"성탄절이 찾아온다면, 모두가 감동과 희망으로 가득 차 있는 마음이 되길 바랍니다.",12
20,크리스마스는 사랑받고 사랑하는 마음이 늘 함께하는 날이죠.,12
21,이번 성탄절이 특별하고 기적적인 순간들로 가득하기를 기원합니다.,12
22,행복한 가족의 이야기와 겨울 밤의 따뜻함이 함께하는 성탄절을 보내길 바랍니다.,12
23,성탄절을 맞아 모두가 사랑의 기적을 느끼며 함께하는 아름다운 날이 되길 기대합니다.,12
24,"크리스마스는 사랑과 환희의 날, 모두가 행복한 순간을 함께할 수 있기를 바랍니다.",12
25,특별한 사람들과 함께하는 크리스마스가 최고의 선물이라고 생각합니다.,12
26,사랑하고 감사하는 마음으로 함께하는 크리스마스가 되길 기원합니다.,12
27,크리스마스이기에 모두가 즐거움과 하나되는 기쁨을 누리길 바랍니다.,12
28,사랑과 행복의 크리스마스는 참으로 감동적인 순간이 되기를 기대합니다.,12
29,"크리스마스가 찾아온다면, 모두가 설렘과 기대가 가득한 순간을 보낼 수 있기를 바래요.",12
30,사랑하는 이들과 함께하는 크리스마스가 따뜻하고 아름다운 추억으로 남기를 바랍니다.,12
31,북극의 서늘한 바람이 맞이하는 크리스마스는 나의 따뜻한 마음이 되기를 기원합니다.,12
32,평화롭고 따뜻한 크리스마스를 맞아 사랑과 환희가 넘치는 여유로운 날을 보내길 바랍니다.,12
33,"그 순간이 진정한 기쁨으로, 영원한 평화로 이어지길 바랍니다.",12
34,그 소중한 순간이 영원토록 기억되는 아름다운 성탄절을 보내길 바랍니다.,12
35,그 인상적인 날이 여러분에게 행운의 시작이 되길 바랍니다.,12
36,그 순간이 길고 행복한 추억으로 스며드는 아름다운 성탄절을 기원합니다.,12
37,크리스마스 이브는 신비로움이 넘치는 그 날이죠.,12
38,벌써부터 캐럴 소리가 들려오는 크리스마스 이브가 기다려지네요.,12
39,성탄절은 사랑과 희망이 넘치는 따뜻한 이야기로 가득 차는 날이죠.,12
40,크리스마스는 생동감 있는 마을 거리와 빛나는 크리스마스트리로 가득 찬 특별한 날이에요.,12
41,전례없는 축제의 분위기와 아름다운 이야기로 가득한 크리스마스를 보내길 바랍니다.,12
42,산타 할아버지의 웃음소리와 크리스마스 캐럴이 마음속을 따뜻하게 만드는 날이에요.,12
43,사랑하는 이들과 함께하는 크리스마스 이브가 기쁨과 감동으로 모두를 감싸는 특별한 날이 될 거예요.,12
44,크리스마스는 행복이 가득하고 늘 그립고 그리운 순간들이 채워지는 날이에요.,12
45,"성탄절, 그리고 새해의 시작을 축복과 사랑으로 가득 채울 수 있는 특별한 순간들이 되길 바랍니다.",12
46,"눈이 내린 성탄절 밤, 사랑으로 묻혔던 순수한 마음을 다시 등진 순간이 되길 기대합니다.",12
47,크리스마스 이브에는 신비로움과 믿음이 가득 찬 마법 같은 순간을 느끼실 거예요.,12
48,새로운 소망과 행복이 넘치는 크리스마스를 맞아 아름다운 선물을 여러분과 함께 나누길 바랍니다.,12
49,모두가 이루고 싶던 소망들이 이뤄지는 특별한 경이로운 성탄절을 가지시길 바랍니다.,12
50,새로운 사랑과 기쁨으로 가득한 성탄절을 맞아 다시 한번 감사하고 축복의 기도를 드립니다. ,12
