id,sentence,label
1,해피 크리스마스! 올해도 수고 많았어. 새해에는 더 행복한 일들이 가득하길.,12
2,크리스마스는 사랑의 축제! 사랑과 행복이 넘치는 날 되길.,12
3,"특별한 날, 해피 크리스마스! 즐겁고 훈훈한 시간 보내길.",12
4,메리 크리스마스! 올해도 자랑스런 하루를 마무리하고 새로운 시작을 준비해보자.,12
5,성탄 축하해! 올해도 마무리 잘 하고 새로운 일들에 도전하는 용기를 가져봐.,12
6,해피 해피 크리스마스! 이 마음 너에게 전하고 모두가 행복해지길.,12
7,"크리스마스 이브, 특별한 밤에는 특별한 사람과 함께하는 것이 최고지.",12
8,"즐거운 크리스마스, 올 한 해도 수고했어. 새해에는 더 많은 웃음이 있는 날들이 되길.",12
9,성탄절 축하해! 이 특별한 날을 온전히 즐기는 것을 잊지 말자.,12
10,해피 크리스마스! 올해에 달성한 모든 것을 기억하며 다가오는 해에는 더 나은 당신이 되길.,12
11,"크리스마스를 맞아서, 이제는 푹 쉬는 시간을 가지고 새해를 준비해보는 것은 어때?",12
12,"특별한 날, 해피 크리스마스! 사랑과 행복이 넘치는 하루가 되길.",12
13,즐거운 크리스마스! 올해에 이룬 모든 것에 자부심을 가져도 좋아.,12
14,"눈이 내린 크리스마스, 올해의 마무리 잘 하고 새로운 일들에 희망을 품어봐.",12
15,메리 크리스마스! 이 특별한 날의 기쁨이 항상 네 곁에 함께하기를.,12
16,해피 크리스마스! 특별한 사람과 함께하는 이 순간이 영원토록 기억에 남길.,12
17,크리스마스 이브에는 소중한 사람들과 함께하는 시간이 최고지.,12
18,올해도 즐거운 크리스마스를 맞이하며 새로운 것에 도전하는 용기를 가져봐.,12
19,"성탄절, 해피 크리스마스! 올해에 이룬 것들을 돌아보고 미래에 대한 희망을 품는 순간.",12
20,해피 크리스마스! 새로운 시작과 희망이 너에게 가득하길 기원해.,12
21,"크리스마스를 맞아서, 올해에 한 가지씩 달성한 것들을 돌아보며 느낌에 기대어보는 것은 어떨까?",12
22,해피 크리스마스! 이 특별한 날을 즐기고 새로운 시작을 준비하는 것도 잊지 말자.,12
23,해피 크리스마스! 특별한 사람들과 함께하는 이 순간을 영원히 기억에 남길 수 있길.,12
24,즐거운 크리스마스! 올해에 달성한 것에 자부심을 가지고 더 나은 당신을 찾아가길.,12
25,해피 해피 크리스마스! 이 마음 너에게 전할게. 행복을 나누는 것이 가장 소중한 선물이란 걸 잊지 말자.,12
26,"크리스마스 이브의 특별한 밤, 소중한 사람들과 함께하는 시간을 특별히 즐기길.",12
27,해피 해피 크리스마스! 오늘의 특별함을 영원히 기억에 남기고 더 나은 미래를 꿈꾸자.,12
28,즐거운 크리스마스! 올해도 고생 많았어. 새로운 한 해에는 더 많은 웃음이 있길 기원해.,12
29,성탄절 축하해! 이 특별한 날을 즐기며 새로운 단장을 해보는 것은 어때?,12
30,해피 해피 크리스마스! 사랑과 기쁨이 네 삶에 가득하길.,12
31,"크리스마스를 맞아서, 올해에 이룬 것들을 돌아보며 새로운 도전에 기대하는 순간을 즐겨보는 것은 어때?",12
32,해피 크리스마스! 특별한 사람들과 함께 이 순간을 즐기고 새로운 시작을 준비하는 것을 잊지 말자.,12
33,즐거운 크리스마스! 사랑하고 소중한 사람들과의 소중한 시간을 영원토록 기억해보자.,12
34,해피 크리스마스! 이 특별한 날을 온전히 즐기고 새로운 도전을 준비해보는 것은 어땠을까?,12
35,마음이 따뜻해지는 크리스마스! 사랑과 희망이 너의 곁에 항상 함께하기를.,12
36,해피 크리스마스! 오늘은 특별한 날을 좋은 기억으로 만들어보는 것은 어때?,12
37,"크리스마스 이브, 소중한 사람들과의 소중한 시간을 온전히 즐기길.",12
38,해피 해피 크리스마스! 사랑과 감사의 마음을 전하며 귀여운 크리스마스 셀카를 찍어보는 건 어때?,12
39,성탄 축하해! 이 특별한 날을 온전히 특별하게 보내며 새해를 준비해보는 것은 어떨까?,12
40,해피 해피 크리스마스! 이 특별한 날을 온전히 즐기고 새로운 시작을 위해 준비해보는 것은 어때?,12
41,"크리스마스를 맞아서, 마음이 편안해지고 새로운 도전에 기대하는 순간을 즐겨보는 것은 어떨까?",12
42,해피 크리스마스! 새로운 시작과 새로운 가능성이 너에게 찾아오길 기원해.,12
43,"즐거운 크리스마스! 올해를 돌아보며 느끼는 것 하나, 미래에 대한 희망을 더 품어봐.",12
44,해피 크리스마스! 사랑하고 소중한 사람들과 함께하며 이 순간을 영원토록 기억해보는 것은 어때?,12
45,해피 크리스마스! 특별한 선물을 나누고 새로운 시작을 마음껏 꿈꾸어 보는 것을 잊지 말자.,12
46,"크리스마스 이브, 사랑하는 사람과 함께 즐기는 특별한 시간을 나눠보는 것은 어떨까?",12
47,해피 해피 크리스마스! 영원토록 기억할 소중한 순간들을 만드는 것을 잊지 말아보는 것은 어떨까?,12
48,해피 크리스마스! 특별한 날에는 특별한 사람들과 함께하며 즐겁고 행복한 순간을 보내길.,12
49,"크리스마스를 맞아서, 올해를 되돌아보고 올바른 결정을 내리는 순간을 즐겨보는 것은 어떨까?",12
50,해피 해피 크리스마스! 이 특별한 날을 특별하게 보내고 미래를 위한 계획을 세워보는 것은 어때?,12
