id,sentence,label
8.0,"즐거운 크리스마스, 올 한 해도 수고했어. 새해에는 더 많은 웃음이 있는 날들이 되길.",12
288.0,"따뜻한 차 한 잔과 함께 모든 이의 행복을 위한 축복을 바란다는 마음으로, 특별한 크리스마스를 보내세요.",12
78.0,사랑과 행복에 축복을 빌며 성탄절을 맞는 이 순간이 특별하길 바래요.,12
115.0,메리 크리스마스! 행복한 성탄 보내시고 훌륭한 새해가 될 것을 기대합니다.,12
240.0,크리스마스 기쁨이 넘치는 마음을 전해보세요. 즐겁고 평화로운 연말 보내세요.,12
146.0,"성탄 절을 맞아, 가족들과 함께 특별한 순간을 보내시고, 새해에는 더 많은 행운이 함께하길 바랍니다.",12
85.0,특별한 사람들과 함께하는 크리스마스가 최고의 선물이라고 생각합니다.,12
182.0,사랑의 따스함이 당신의 크리스마스를 풍성하게 만들어 줄 거예요.,12
231.0,따뜻하고 특별한 크리스마스를 맞이하길 기대합니다. 즐거운 연말 되세요.,12
303.0,"이번 크리스마스는 따뜻한 온기로 모든 이를 감싸며, 특별한 성탄절을 보내길 바래요. 메리 크리스마스!",12
199.0,사랑에 축복을 받은 이번 크리스마스가 당신의 마음을 따뜻하게 만들어 줄 거예요.,12
196.0,사랑의 따뜻함이 당신을 감싸는 이 크리스마스가 특별하길 바라요.,12
211.0,크리스마스의 기쁨이 가정에 축복으로 가득하길 기원합니다. 풍성한 연말 되세요.,12
225.0,사랑의 기운이 가득한 크리스마스를 맞아 행복한 연말 되세요.,12
159.0,성탄 축하합니다! 사랑과 미소가 넘치는 크리스마스가 되길 기원합니다.,12
127.0,메리 크리스마스! 따뜻한 성탄을 보내시고 새해에는 더 많은 행운이 함께하길 기대합니다.,12
110.0,새로운 사랑과 기쁨으로 가득한 성탄절을 맞아 다시 한번 감사하고 축복의 기도를 드립니다. ,12
248.0,사랑과 따뜻함이 넘치는 크리스마스를 보내세요. 평화롭고 기쁨 가득한 연말이 되길 바랍니다.,12
235.0,크리스마스는 특별한 기억을 만들어주는 날입니다. 아름다운 연말 보내세요.,12
203.0,사랑과 소중한 이의 크리스마스가 희망과 행복으로 가득 차있길 바래요.,12
79.0,"성탄절이 찾아온다면, 모두가 감동과 희망으로 가득 차 있는 마음이 되길 바랍니다.",12
148.0,크리스마스의 신비로움과 기쁨이 넘치는 특별한 하루를 보내세요.,12
60.0,소중한 가족과 친구들과 함께하는 크리스마스에 마음을 얹어보세요. (10/50),12
119.0,"크리스마스의 기적 같은 날, 가족과 함께하는 특별한 하루를 보내시길 기원합니다.",12
7.0,"크리스마스 이브, 특별한 밤에는 특별한 사람과 함께하는 것이 최고지.",12
183.0,사랑으로 행복을 나누는 이번 크리스마스가 당신에게 특별한 선물이 되길 바래요.,12
31.0,"크리스마스를 맞아서, 올해에 이룬 것들을 돌아보며 새로운 도전에 기대하는 순간을 즐겨보는 것은 어때?",12
23.0,해피 크리스마스! 특별한 사람들과 함께하는 이 순간을 영원히 기억에 남길 수 있길.,12
263.0,온 가족이 모여 따뜻한 크리스마스를 보내세요. 즐겁고 행복한 시간 되길!,12
57.0,행복이 넘치는 크리스마스를 맞이하는 뜻 깊은 순간이 되길 기원합니다.,12
149.0,성탄 축하합니다! 사랑과 미소가 함께하는 특별한 크리스마스 되세요.,12
141.0,"크리스마스의 신비로움과 기쁨이 넘치는 특별한 하루를 보내시고, 새해에는 더 많은 행운이 함께하길 바랍니다.",12
209.0,사랑이 넘치는 이번 크리스마스가 당신에게 크나큰 기쁨을 안겨줄 거에요.,12
279.0,크리스마스 이브에는 따뜻한 코코아 한 잔과 함께 사랑하는 이들과 행복한 시간을 보내세요.,12
204.0,사랑의 따뜻함이 당신의 크리스마스를 채워줄 거예요.,12
145.0,"크리스마스의 기쁨이 넘치고 사랑이 넘치는 날을 보내시고, 새해에는 더 많은 행운이 함께하길 기대합니다.",12
168.0,사랑은 영원한 축복이자 선물이에요. 크리스마스가 당신에게 그런 날이 되길 기대해요.,12
91.0,북극의 서늘한 바람이 맞이하는 크리스마스는 나의 따뜻한 마음이 되기를 기원합니다.,12
224.0,크리스마스의 기쁨으로 설레는 연말을 함께하길 기대합니다. 특별한 시간 보내세요.,12
67.0,성탄절의 기쁨과 축복이 늘 함께하시길 바랍니다.,12
117.0,메리 크리스마스! 사랑과 행복으로 가득한 성탄절을 보내시길 바랍니다.,12
173.0,사랑으로 이루어진 크리스마스는 더 없이 아름다운 축제입니다.,12
251.0,따뜻하고 아름다운 크리스마스를 보내길 바랍니다. 평화롭고 행복한 연말 되세요.,12
20.0,해피 크리스마스! 새로운 시작과 희망이 너에게 가득하길 기원해.,12
147.0,메리 크리스마스! 사랑과 행복으로 가득한 성탄 절을 보내시길 바랍니다.,12
80.0,크리스마스는 사랑받고 사랑하는 마음이 늘 함께하는 날이죠.,12
300.0,"따뜻한 손길과 따뜻한 마음으로 모두의 행복을 생각하며, 평화롭고 희망찬 크리스마스를 보내세요.",12
289.0,크리스마스 이브에는 따뜻한 케이크와 함께 사랑하는 이들과 즐거운 시간을 보내세요.,12
73.0,서로의 소중함을 다시 한 번 느낄 수 있는 성탄절이 되길 바랍니다.,12
16.0,해피 크리스마스! 특별한 사람과 함께하는 이 순간이 영원토록 기억에 남길.,12
11.0,"크리스마스를 맞아서, 이제는 푹 쉬는 시간을 가지고 새해를 준비해보는 것은 어때?",12
275.0,"따뜻한 손길과 따뜻한 마음으로 모든 이들을 어루만지며, 즐거운 성탄절 되세요.",12
239.0,따뜻하고 아름다운 크리스마스를 맞이하길 기대합니다. 즐거운 연말 되세요.,12
98.0,벌써부터 캐럴 소리가 들려오는 크리스마스 이브가 기다려지네요.,12
69.0,"눈이 내리는 성탄절 밤, 모두가 즐거움에 넘치는 시간을 보낼 수 있기를 기원합니다.",12
241.0,사랑과 행복이 넘치는 크리스마스를 맞이하길 바랍니다. 평화로운 연말 되세요.,12
38.0,해피 해피 크리스마스! 사랑과 감사의 마음을 전하며 귀여운 크리스마스 셀카를 찍어보는 건 어때?,12
17.0,크리스마스 이브에는 소중한 사람들과 함께하는 시간이 최고지.,12
56.0,사랑하는 이들과 함께하는 크리스마스가 되길 바랍니다.,12
155.0,"크리스마스의 기쁨과 행복이 함께하는 특별한 날을 보내시고, 훌륭한 새해를 맞이하세요.",12
280.0,"따뜻한 손길이 필요한 가까운 이에게 풍성한 사랑을 전하며, 특별한 성탄절 되세요.",12
68.0,이번 성탄절을 특별한 선물과 사랑으로 가득 채운다면 얼마나 좋을까요.,12
112.0,"크리스마스의 기쁨이 가득한 하루를 보내시고, 행복한 새해가 되시길 기원합니다.",12
70.0,성탄절이란 아름다운 행복의 순간을 함께 할 수 있는 소중한 날이죠.,12
32.0,해피 크리스마스! 특별한 사람들과 함께 이 순간을 즐기고 새로운 시작을 준비하는 것을 잊지 말자.,12
184.0,사랑의 온기가 당신을 감싸는 이 크리스마스가 평화롭고 기쁨찬 시간이 되길 바래요.,12
158.0,"크리스마스의 신비로움과 기쁨이 넘치는 특별한 하루를 보내시고, 새해에는 더 많은 행운이 함께하길 바랍니다.",12
238.0,사랑으로 담은 크리스마스가 되길 바랍니다. 특별한 연말이 되시길.,12
125.0,성탄 축하합니다! 사랑과 기쁨으로 가득한 크리스마스가 되길 바랍니다.,12
19.0,"성탄절, 해피 크리스마스! 올해에 이룬 것들을 돌아보고 미래에 대한 희망을 품는 순간.",12
259.0,따뜻하고 특별한 크리스마스를 보내길 기대합니다. 즐겁고 평화로운 연말 되세요.,12
97.0,크리스마스 이브는 신비로움이 넘치는 그 날이죠.,12
140.0,메리 크리스마스! 사랑과 행복으로 가득한 성탄절을 보내시길 기원합니다.,12
133.0,"크리스마스의 기적 같은 날, 사랑과 행복이 늘 함께하는 시간을 보내세요.",12
87.0,크리스마스이기에 모두가 즐거움과 하나되는 기쁨을 누리길 바랍니다.,12
261.0,따뜻한 마음으로 올 해 마무리를 잘 하고 새해를 맞이하세요. 메리 크리스마스!,12
153.0,"성탄 절을 맞아, 따뜻한 사랑과 축복이 함께하는 크리스마스를 보내세요.",12
126.0,"크리스마스의 마법 같은 날을 맞아, 사랑과 행복이 넘치는 하루를 보내세요.",12
262.0,"쌀쌀한 날씨 속에서도 따뜻한 온기로 하나 되는 이 시간, 메리 크리스마스!",12
205.0,사랑으로 넘쳐나는 이번 크리스마스는 특별한 기쁨을 안겨줄 거예요.,12
306.0,"겨울이지만 따뜻한 마음으로 모든 이들을 위로하며, 평화로운 크리스마스를 맞이하세요. 메리 크리스마스!",12
296.0,"크리스마스는 언제나 따뜻한 마음으로 모든 이들을 응원하며, 평화롭고 사랑 가득한 시간을 보내세요.",12
176.0,사랑의 따뜻함이 당신을 감싸는 이 크리스마스가 특별하길 바라요.,12
194.0,사랑하는 가족과 함께하는 크리스마스는 최고의 선물이에요.,12
219.0,사랑스럽고 특별한 크리스마스가 되길 바랍니다. 아름다운 연말을 보내세요.,12
295.0,따뜻한 햇살처럼 모든 이들을 밝은 웃음으로 가득 채워주는 성탄절을 보내세요. 메리 크리스마스!,12
130.0,메리 크리스마스! 사랑과 행복으로 가득한 성탄절을 보내시길 기원합니다.,12
39.0,성탄 축하해! 이 특별한 날을 온전히 특별하게 보내며 새해를 준비해보는 것은 어떨까?,12
247.0,모두가 행복한 크리스마스를 맞이하길 바랍니다. 따뜻하고 즐거운 연말 되세요.,12
178.0,사랑으로 이루어진 메리 크리스마스가 되길 바랍니다.,12
144.0,메리 크리스마스! 따뜻한 성탄 절을 보내시고 새해에는 더 많은 축복이 함께하길 바랍니다.,12
113.0,"성탄절을 맞아, 따뜻한 사랑과 기쁨이 함께하길 바라며 메리 크리스마스!",12
177.0,사랑이 품겨 담은 이번 크리스마스가 당신에게 크나큰 축복이 되길 바라요.,12
118.0,성탄 축하합니다! 따뜻한 사랑과 행복이 늘 함께하는 크리스마스 되세요.,12
287.0,함께 나누는 따뜻한 음식과 따뜻한 대화 속에서 즐거운 성탄절을 보내세요. 메리 크리스마스!,12
281.0,"크리스마스는 따뜻한 마음으로 모든 이들에게 사랑을 전하며, 즐거운 시간을 보내세요.",12
246.0,크리스마스는 특별한 순간을 만들어주는 날입니다. 아름다운 연말 보내세요.,12
186.0,사랑의 축제인 크리스마스가 당신을 감싸고 기쁨으로 가득 채워줄 거예요.,12
234.0,사랑을 전하는 크리스마스를 맞이하길 바랍니다. 특별한 연말이 되길.,12
3.0,"특별한 날, 해피 크리스마스! 즐겁고 훈훈한 시간 보내길.",12
116.0,"크리스마스의 기쁨과 축복이 가득한 하루를 보내시고, 행복한 새해를 맞이하세요.",12
195.0,사랑으로 가득한 이번 크리스마스가 당신에게 큰 행운을 가져다줄 거예요.,12
187.0,사랑과 소중한 사람들과 보내는 이번 크리스마스가 당신에게 뜻밖의 행운을 가져다줄 거예요.,12
121.0,"크리스마스 기념일을 맞아, 사랑과 행복으로 물든 특별한 하루를 보내세요.",12
223.0,이번 크리스마스는 특별한 날이 되길 바랍니다. 따뜻하고 행복한 연말을 보내세요.,12
268.0,따뜻한 음악과 차가운 눈의 조화 속에서 평화로운 크리스마스를 맞이하세요.,12
128.0,"크리스마스의 기쁨과 축복이 더해진 특별한 날을 보내시고, 행복한 새해를 맞이하세요.",12
75.0,크리스마스가 뜻 깊은 이유를 다시 생각하게 되는 찬란한 날이길 바랍니다.,12
30.0,해피 해피 크리스마스! 사랑과 기쁨이 네 삶에 가득하길.,12
84.0,"크리스마스는 사랑과 환희의 날, 모두가 행복한 순간을 함께할 수 있기를 바랍니다.",12
257.0,크리스마스의 기쁨이 모두에게 가득 채워지길 바랍니다. 즐겁고 평화로운 연말 보내세요.,12
108.0,새로운 소망과 행복이 넘치는 크리스마스를 맞아 아름다운 선물을 여러분과 함께 나누길 바랍니다.,12
292.0,"따뜻한 사랑과 희망이 넘치는 크리스마스를 바라며, 모두 함께 즐거운 시간을 보내세요.",12
166.0,사랑의 기적이 당신을 감싸는 이 성탄절을 축복합니다.,12
