id,sentence,label
1,"스승님, 저에게 많은 것을 알게 해주시고 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
2,"스승님, 항상 올바른 길로 인도해 주시고 고맙습니다. 건강하시고 행복하세요.",10
3,"스승님, 저의 모든 고민을 들어 주시고 지혜롭게 가르쳐 주셔서 감사합니다. 항상 고맙습니다.",10
4,"스승님, 저에게 지혜로운 조언을 해 주시고 도와 주셔서 감사합니다. 항상 감사드립니다.",10
5,"스승님, 올바른 길로 이끄시고 힘을 실어 주셔서 감사합니다. 항상 고맙습니다.",10
6,"스승님, 항상 저를 응원해 주시고 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
7,"스승님, 끊임없는 가르침과 사랑으로 지켜 주시고 감싸 주셔서 감사합니다. 항상 고맙습니다.",10
8,"스승님, 제게 준 가르침과 따뜻한 사랑에 감사합니다. 항상 건강하시고 행복하세요.",10
9,"스승님, 가르침과 사랑으로 가득해 주신 것에 감사합니다. 항상 고맙습니다.",10
10,"스승님, 항상 저를 밝은 길로 인도해 주시고 감사합니다. 항상 감사드립니다.",10
11,"스승님, 저에게 가르침과 사랑을 베풀어 주셔서 감사합니다. 항상 고맙습니다.",10
12,"스승님, 항상 저를 믿어 주시고 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
13,"스승님, 가르침과 사랑으로 가득한 마음에 감사합니다. 항상 고맙습니다.",10
14,"스승님, 저에게 지혜와 사랑을 선물해 주셔서 감사합니다. 항상 감사드립니다.",10
15,"스승님, 지혜롭게 인도해 주시고 정성껏 가르쳐 주셔서 감사합니다. 항상 고맙습니다.",10
16,"스승님, 항상 빛나는 길을 열어 주시고 감사합니다. 항상 감사드립니다.",10
17,"스승님, 지혜롭게 이끌어 주시고 사랑으로 가득 채워 주셔서 감사합니다. 항상 고맙습니다.",10
18,"스승님, 과분한 사랑과 현명한 가르침에 감사합니다. 항상 감사드립니다.",10
19,"스승님, 정성껏 가르쳐 주시고 지혜롭게 인도해 주셔서 감사합니다. 항상 고맙습니다.",10
20,"스승님, 항상 저를 믿어 주시고 올바른 길로 이끌어 주셔서 감사합니다. 항상 감사드립니다.",10
21,"스승님, 품위와 가르침으로 나의 미래를 밝게 비춰 주셔서 감사합니다. 항상 고맙습니다.",10
22,"스승님, 따뜻한 마음과 지혜를 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
23,"스승님, 항상 저를 향한 관심과 사랑에 감사합니다. 항상 고맙습니다.",10
24,"스승님, 격공한 사랑으로 내 손을 꼭 잡아 주시고 감싸 주셔서 감사합니다. 항상 감사드립니다.",10
25,"스승님, 항상 가르침을 베풀어 주시고 열정으로 지도해 주셔서 감사합니다. 항상 고맙습니다.",10
26,"스승님, 깊은 지혜와 가르침으로 저의 인생을 아름답게 만들어 주셔서 감사합니다. 항상 감사드립니다.",10
27,"스승님, 항상 건강하시고 행복하세요. 정말 감사합니다.",10
28,"스승님, 나를 가르쳐 주시고 선물을 주셔서 감사합니다. 항상 감사드립니다.",10
29,"스승님, 가르침과 사랑으로 가득한 마음에 감사합니다. 항상 고맙습니다.",10
30,"스승님, 항상 올바른 길로 이끌어 주시고 지혜롭게 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
31,"스승님, 저에게 많은 것을 가르쳐 주시고 올바른 길로 이끌어 주셔서 감사합니다. 항상 고맙습니다.",10
32,"스승님, 지혜롭게 가르쳐 주시고 정성껏 도와 주셔서 감사합니다. 항상 감사드립니다.",10
33,"스승님, 항상 저를 뒤에서 응원해 주시고 많은 것을 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
34,"스승님, 고맙습니다. 항상 가르쳐 주시고 사랑으로 지켜 주셔서 감사합니다.",10
35,"스승님, 저를 이끌어 주시고 지혜롭게 가르쳐 주셔서 감사합니다. 항상 고맙습니다.",10
36,"스승님, 항상 저를 믿어 주시고 고마움을 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
37,"스승님, 항상 감사합니다. 저를 인도해 주시고 가르쳐 주셔서 고맙습니다.",10
38,"스승님, 빛나는 가르침으로 제 인생에 밝은 빛을 비춰 주셔서 감사합니다. 항상 고맙습니다.",10
39,"스승님, 항상 저를 이끌어 주시고 정성껏 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
40,"스승님, 정말 감사합니다. 깊은 사랑으로 가르침을 베풀어 주셔서 항상 고맙습니다.",10
41,"스승님, 항상 믿음으로 인도해 주시고 품위 있는 가르침에 감사합니다. 항상 감사드립니다.",10
42,"스승님, 인생의 지혜를 가르침으로 나에게 전달해 주시고 감싸 주셔서 감사합니다. 항상 고맙습니다.",10
43,"스승님, 항상 저를 믿어 주셔서 감사합니다. 가르침과 사랑으로 지지해 주셔서 고맙습니다.",10
44,"스승님, 나의 발을 올바른 길로 보내 주실 때마다 감사합니다. 항상 감사드립니다.",10
45,"스승님, 정말 감사합니다. 가르침으로 저의 인생을 채워 주셔서 항상 고맙습니다.",10
46,"스승님, 항상 스승님의 인생 가르침을 통해 저를 이끌어 주셔서 감사합니다. 항상 감사드립니다.",10
47,"스승님, 지혜롭게 가르쳐 주시고 힘을 실어 주셔서 감사합니다. 항상 고맙습니다.",10
48,"스승님, 빛나는 가르침으로 나에게 포근한 따뜻함을 전해 주셔서 감사합니다. 항상 감사드립니다.",10
49,"스승님, 지혜로운 가르침에 항상 감사드립니다. 매 순간, 항상 스승님이 필요합니다.",10
50,"스승님, 항상 저를 사랑으로 뒤에서 지켜 주시고 가르쳐 주셔서 감사합니다. 항상 감사드립니다.",10
